time,holding_values,cash,total,orders
2022/10/17-09:15,-40360836,43563540.0,3202704.0,0
2022/10/17-09:20,-40328208,43563540.0,3235332.0,0
2022/10/17-09:25,-40136320,43578296.0,3441976.0,-1
2022/10/17-09:30,-40194612,43593068.0,3398456.0,-1
2022/10/17-09:35,-40274712,43607864.0,3333152.0,-1
2022/10/17-09:40,-40289508,43622660.0,3333152.0,-1
2022/10/17-09:45,-40217136,43637424.0,3420288.0,-1
2022/10/17-09:50,-40199200,43652176.0,3452976.0,-1
2022/10/17-09:55,-40181240,43666916.0,3485676.0,-1
2022/10/17-10:00,-40065084,43681608.0,3616524.0,-1
2022/10/17-10:05,-40112512,43696312.0,3583800.0,-1
2022/10/17-10:10,-40072636,43710996.0,3638360.0,-1
2022/10/17-10:15,-40087320,43725680.0,3638360.0,-1
2022/10/17-10:35,-40080156,43740356.0,3660200.0,-1
2022/10/17-10:40,-40029264,43755008.0,3725744.0,-1
2022/10/17-10:45,-39989256,43769640.0,3780384.0,-1
2022/10/17-10:50,-40102312,43784308.0,3681996.0,-1
2022/10/17-10:55,-40175100,43769608.0,3594508.0,1
2022/10/17-11:00,-40142304,43769608.0,3627304.0,0
2022/10/17-11:05,-40069504,43784264.0,3714760.0,-1
2022/10/17-11:10,-40040400,43798904.0,3758504.0,-1
2022/10/17-11:15,-40087872,43813556.0,3725684.0,-1
2022/10/17-11:20,-40091576,43828204.0,3736628.0,-1
2022/10/17-11:25,-40106224,43842852.0,3736628.0,-1
2022/10/17-11:30,-40077048,43857484.0,3780436.0,-1
2022/10/17-13:35,-40139080,43842824.0,3703744.0,1
2022/10/17-13:40,-40095272,43842824.0,3747552.0,0
2022/10/17-13:45,-40106224,43842824.0,3736600.0,0
2022/10/17-13:50,-40139080,43842824.0,3703744.0,0
2022/10/17-13:55,-40139080,43842824.0,3703744.0,0
2022/10/17-14:00,-40150032,43842824.0,3692792.0,0
2022/10/17-14:05,-40182888,43842824.0,3659936.0,0
2022/10/17-14:10,-40237648,43842824.0,3605176.0,0
2022/10/17-14:15,-40215744,43842824.0,3627080.0,0
2022/10/17-14:20,-40303360,43842824.0,3539464.0,0
2022/10/17-14:25,-40281456,43842824.0,3561368.0,0
2022/10/17-14:30,-40153740,43857484.0,3703744.0,-1
2022/10/17-14:35,-40157440,43872140.0,3714700.0,-1
2022/10/17-14:40,-40139204,43886784.0,3747580.0,-1
2022/10/17-14:45,-40186752,43901440.0,3714688.0,-1
2022/10/17-14:50,-40226916,43886764.0,3659848.0,1
2022/10/17-14:55,-40161132,43886764.0,3725632.0,0
2022/10/17-15:00,-40292700,43886764.0,3594064.0,0
2022/10/18-21:05,-40219656,43901432.0,3681776.0,-1
2022/10/18-21:10,-40237880,43886752.0,3648872.0,1
2022/10/18-21:15,-40424268,43886752.0,3462484.0,0
2022/10/18-21:20,-40435232,43886752.0,3451520.0,0
2022/10/18-21:25,-40435232,43886752.0,3451520.0,0
2022/10/18-21:30,-40479088,43886752.0,3407664.0,0
2022/10/18-21:35,-40479088,43886752.0,3407664.0,0
2022/10/18-21:40,-40490052,43886752.0,3396700.0,0
2022/10/18-21:45,-40522944,43886752.0,3363808.0,0
2022/10/18-21:50,-40446196,43886752.0,3440556.0,0
2022/10/18-21:55,-40406112,43901488.0,3495376.0,-1
2022/10/18-22:00,-40365988,43916204.0,3550216.0,-1
2022/10/18-22:05,-40380704,43930920.0,3550216.0,-1
2022/10/18-22:10,-40439340,43945652.0,3506312.0,-1
2022/10/18-22:15,-40446560,43930912.0,3484352.0,1
2022/10/18-22:20,-40307580,43945596.0,3638016.0,-1
2022/10/18-22:25,-40377184,43960300.0,3583116.0,-1
2022/10/18-22:30,-40292996,43974968.0,3681972.0,-1
2022/10/18-22:35,-40307664,43989636.0,3681972.0,-1
2022/10/18-22:40,-40333328,44004308.0,3670980.0,-1
2022/10/18-22:45,-40304000,44018964.0,3714964.0,-1
2022/10/18-22:50,-40340664,44033628.0,3692964.0,-1
2022/10/18-22:55,-40377344,44048300.0,3670956.0,-1
2022/10/18-23:00,-40395684,44033616.0,3637932.0,1
2022/10/18-09:05,-40439700,44033616.0,3593916.0,0
2022/10/18-09:10,-40344320,44048276.0,3703956.0,-1
2022/10/18-09:15,-40399360,44048276.0,3648916.0,0
2022/10/18-09:20,-40226836,44062888.0,3836052.0,-1
2022/10/18-09:25,-40274496,44077512.0,3803016.0,-1
2022/10/18-09:30,-40377280,44092168.0,3714888.0,-1
2022/10/18-09:35,-40373640,44077508.0,3703868.0,1
2022/10/18-09:40,-40318560,44077508.0,3758948.0,0
2022/10/18-09:45,-40384656,44077508.0,3692852.0,0
2022/10/18-09:50,-40362624,44077508.0,3714884.0,0
2022/10/18-09:55,-40340592,44077508.0,3736916.0,0
2022/10/18-10:00,-40289120,44092132.0,3803012.0,-1
2022/10/18-10:05,-40270672,44106744.0,3836072.0,-1
2022/10/18-10:10,-40241172,44121340.0,3880168.0,-1
2022/10/18-10:15,-40178544,44135908.0,3957364.0,-1
2022/10/18-10:35,-40182076,44150472.0,3968396.0,-1
2022/10/18-10:40,-40310928,44135856.0,3824928.0,1
2022/10/18-10:45,-40233704,44135856.0,3902152.0,0
2022/10/18-10:50,-40237256,44150440.0,3913184.0,-1
2022/10/18-10:55,-40270364,44150440.0,3880076.0,0
2022/10/18-11:00,-40248292,44150440.0,3902148.0,0
2022/10/18-11:05,-40229760,44165016.0,3935256.0,-1
2022/10/18-11:10,-40222248,44179584.0,3957336.0,-1
2022/10/18-11:15,-40214720,44194144.0,3979424.0,-1
2022/10/18-11:20,-40277468,44179556.0,3902088.0,1
2022/10/18-11:25,-40255380,44179556.0,3924176.0,0
2022/10/18-11:30,-40233292,44179556.0,3946264.0,0
2022/10/18-13:35,-40266424,44179556.0,3913132.0,0
2022/10/18-13:40,-40222248,44179556.0,3957308.0,0
2022/10/18-13:45,-40244336,44179556.0,3935220.0,0
2022/10/18-13:50,-40321644,44179556.0,3857912.0,0
2022/10/18-13:55,-40365820,44179556.0,3813736.0,0
2022/10/18-14:00,-40365820,44179556.0,3813736.0,0
2022/10/18-14:05,-40321644,44179556.0,3857912.0,0
2022/10/18-14:10,-40376864,44179556.0,3802692.0,0
2022/10/18-14:15,-40421040,44179556.0,3758516.0,0
2022/10/18-14:20,-40498348,44179556.0,3681208.0,0
2022/10/18-14:25,-40487304,44179556.0,3692252.0,0
2022/10/18-14:30,-40564612,44179556.0,3614944.0,0
2022/10/18-14:35,-40652964,44179556.0,3526592.0,0
2022/10/18-14:40,-40597744,44179556.0,3581812.0,0
2022/10/18-14:45,-40752360,44179556.0,3427196.0,0
2022/10/18-14:50,-40767120,44194316.0,3427196.0,-1
2022/10/18-14:55,-40733976,44194316.0,3460340.0,0
2022/10/18-15:00,-40649256,44209028.0,3559772.0,-1
2022/10/19-21:05,-40630800,44223728.0,3592928.0,-1
2022/10/19-21:10,-40726620,44208988.0,3482368.0,1
2022/10/19-21:15,-40737672,44208988.0,3471316.0,0
2022/10/19-21:20,-40663968,44223700.0,3559732.0,-1
2022/10/19-21:25,-40675024,44223700.0,3548676.0,0
2022/10/19-21:30,-40671360,44208980.0,3537620.0,1
2022/10/19-21:35,-40704516,44208980.0,3504464.0,0
2022/10/19-21:40,-40704516,44208980.0,3504464.0,0
2022/10/19-21:45,-40682412,44208980.0,3526568.0,0
2022/10/19-21:50,-40586576,44223664.0,3637088.0,-1
2022/10/19-21:55,-40568080,44238336.0,3670256.0,-1
2022/10/19-22:00,-40660200,44253036.0,3592836.0,-1
2022/10/19-22:05,-40652764,44267728.0,3614964.0,-1
2022/10/19-22:10,-40693392,44253016.0,3559624.0,1
2022/10/19-22:15,-40649136,44253016.0,3603880.0,0
2022/10/19-22:20,-40660200,44253016.0,3592816.0,0
2022/10/19-22:25,-40660200,44253016.0,3592816.0,0
2022/10/19-22:30,-40638072,44253016.0,3614944.0,0
2022/10/19-22:35,-40627008,44253016.0,3626008.0,0
2022/10/19-22:40,-40619560,44267696.0,3648136.0,-1
2022/10/19-22:45,-40457088,44282312.0,3825224.0,-1
2022/10/19-22:50,-40516008,44296944.0,3780936.0,-1
2022/10/19-22:55,-40574960,44311592.0,3736632.0,-1
2022/10/19-23:00,-40626768,44296920.0,3670152.0,1
2022/10/19-09:05,-40648920,44296920.0,3648000.0,0
2022/10/19-09:10,-40748604,44296920.0,3548316.0,0
2022/10/19-09:15,-40792908,44296920.0,3504012.0,0
2022/10/19-09:20,-40748604,44296920.0,3548316.0,0
2022/10/19-09:25,-40715376,44296920.0,3581544.0,0
2022/10/19-09:30,-40748604,44296920.0,3548316.0,0
2022/10/19-09:35,-40770756,44296920.0,3526164.0,0
2022/10/19-09:40,-40770756,44296920.0,3526164.0,0
2022/10/19-09:45,-40715376,44296920.0,3581544.0,0
2022/10/19-09:50,-40674680,44311604.0,3636924.0,-1
2022/10/19-09:55,-40645028,44326272.0,3681244.0,-1
2022/10/19-10:00,-40692960,44340952.0,3647992.0,-1
2022/10/19-10:05,-40744784,44326248.0,3581464.0,1
2022/10/19-10:10,-40733700,44326248.0,3592548.0,0
2022/10/19-10:15,-40722616,44326248.0,3603632.0,0
2022/10/19-10:35,-40700448,44326248.0,3625800.0,0
2022/10/19-10:40,-40689364,44326248.0,3636884.0,0
2022/10/19-10:45,-40678280,44326248.0,3647968.0,0
2022/10/19-10:50,-40711532,44326248.0,3614716.0,0
2022/10/19-10:55,-40633944,44326248.0,3692304.0,0
2022/10/19-11:00,-40626432,44340904.0,3714472.0,-1
2022/10/19-11:05,-40596720,44355544.0,3758824.0,-1
2022/10/19-11:10,-40589168,44370176.0,3781008.0,-1
2022/10/19-11:15,-40648200,44384824.0,3736624.0,-1
2022/10/19-11:20,-40673952,44399476.0,3725524.0,-1
2022/10/19-11:25,-40621956,44414104.0,3792148.0,-1
2022/10/19-11:30,-40603248,44428720.0,3825472.0,-1
2022/10/19-13:35,-40484472,44443288.0,3958816.0,-1
2022/10/19-13:40,-40499040,44457856.0,3958816.0,-1
2022/10/19-13:45,-40569228,44472444.0,3903216.0,-1
2022/10/19-13:50,-40628328,44487048.0,3858720.0,-1
2022/10/19-13:55,-40635972,44472436.0,3836464.0,1
2022/10/19-14:00,-40561560,44487016.0,3925456.0,-1
2022/10/19-14:05,-40542744,44501584.0,3958840.0,-1
2022/10/19-14:10,-40617200,44486984.0,3869784.0,1
2022/10/19-14:15,-40750736,44486984.0,3736248.0,0
2022/10/19-14:20,-40739608,44486984.0,3747376.0,0
2022/10/19-14:25,-40665196,44501596.0,3836400.0,-1
2022/10/19-14:30,-40546176,44516160.0,3969984.0,-1
2022/10/19-14:35,-40594160,44530736.0,3936576.0,-1
2022/10/19-14:40,-40597592,44545308.0,3947716.0,-1
2022/10/19-14:45,-40578720,44559868.0,3981148.0,-1
2022/10/19-14:50,-40515216,44574400.0,4059184.0,-1
2022/10/19-14:55,-40607840,44588960.0,3981120.0,-1
2022/10/19-15:00,-40671344,44574372.0,3903028.0,1
2022/10/20-21:05,-40373564,44588848.0,4215284.0,-1
2022/10/20-21:10,-40298760,44603292.0,4304532.0,-1
2022/10/20-21:15,-40268548,44617720.0,4349172.0,-1
2022/10/20-21:20,-40349984,44632172.0,4282188.0,-1
2022/10/20-21:25,-40319748,44646608.0,4326860.0,-1
2022/10/20-21:30,-40423592,44661076.0,4237484.0,-1
2022/10/20-21:35,-40453812,44646592.0,4192780.0,1
2022/10/20-21:40,-40554360,44646592.0,4092232.0,0
2022/10/20-21:45,-40520844,44646592.0,4125748.0,0
2022/10/20-21:50,-40498500,44646592.0,4148092.0,0
2022/10/20-21:55,-40476156,44646592.0,4170436.0,0
2022/10/20-22:00,-40479472,44661080.0,4181608.0,-1
2022/10/20-22:05,-40471600,44675560.0,4203960.0,-1
2022/10/20-22:10,-40497264,44690044.0,4192780.0,-1
2022/10/20-22:15,-40516320,44675548.0,4159228.0,1
2022/10/20-22:20,-40594580,44675548.0,4080968.0,0
2022/10/20-22:25,-40672840,44675548.0,4002708.0,0
2022/10/20-22:30,-40717560,44675548.0,3957988.0,0
2022/10/20-22:35,-40575552,44690060.0,4114508.0,-1
2022/10/20-22:40,-40583400,44675540.0,4092140.0,1
2022/10/20-22:45,-40527500,44675540.0,4148040.0,0
2022/10/20-22:50,-40538680,44675540.0,4136860.0,0
2022/10/20-22:55,-40572220,44675540.0,4103320.0,0
2022/10/20-23:00,-40538680,44675540.0,4136860.0,0
2022/10/20-09:05,-40538680,44675540.0,4136860.0,0
2022/10/20-09:10,-40616940,44675540.0,4058600.0,0
2022/10/20-09:15,-40616940,44675540.0,4058600.0,0
2022/10/20-09:20,-40605760,44675540.0,4069780.0,0
2022/10/20-09:25,-40616940,44675540.0,4058600.0,0
2022/10/20-09:30,-40542000,44690040.0,4148040.0,-1
2022/10/20-09:35,-40553184,44690040.0,4136856.0,0
2022/10/20-09:40,-40575552,44690040.0,4114488.0,0
2022/10/20-09:45,-40628120,44675504.0,4047384.0,1
2022/10/20-09:50,-40728740,44675504.0,3946764.0,0
2022/10/20-09:55,-40695200,44675504.0,3980304.0,0
2022/10/20-10:00,-40661660,44675504.0,4013844.0,0
2022/10/20-10:05,-40597920,44690024.0,4092104.0,-1
2022/10/20-10:10,-40567688,44704528.0,4136840.0,-1
2022/10/20-10:15,-40653840,44689988.0,4036148.0,1
2022/10/20-10:35,-40586736,44689988.0,4103252.0,0
2022/10/20-10:40,-40586736,44689988.0,4103252.0,0
2022/10/20-10:45,-40642656,44689988.0,4047332.0,0
2022/10/20-10:50,-40609104,44689988.0,4080884.0,0
2022/10/20-10:55,-40631472,44689988.0,4058516.0,0
2022/10/20-11:00,-40653840,44689988.0,4036148.0,0
2022/10/20-11:05,-40665024,44689988.0,4024964.0,0
2022/10/20-11:10,-40620288,44689988.0,4069700.0,0
2022/10/20-11:15,-40609104,44689988.0,4080884.0,0
2022/10/20-11:20,-40590064,44704500.0,4114436.0,-1
2022/10/20-11:25,-40612440,44704500.0,4092060.0,0
2022/10/20-11:30,-40515040,44718980.0,4203940.0,-1
2022/10/20-13:35,-40657192,44704444.0,4047252.0,1
2022/10/20-13:40,-40690756,44704444.0,4013688.0,0
2022/10/20-13:45,-40791448,44704444.0,3912996.0,0
2022/10/20-13:50,-40671728,44718980.0,4047252.0,-1
2022/10/20-13:55,-40679568,44704436.0,4024868.0,1
2022/10/20-14:00,-40701944,44704436.0,4002492.0,0
2022/10/20-14:05,-40548616,44718928.0,4170312.0,-1
2022/10/20-14:10,-40563108,44733420.0,4170312.0,-1
2022/10/20-14:15,-40409600,44747852.0,4338252.0,-1
2022/10/20-14:20,-40435236,44762288.0,4327052.0,-1
2022/10/20-14:25,-40483296,44776736.0,4293440.0,-1
2022/10/20-14:30,-40464108,44791172.0,4327064.0,-1
2022/10/20-14:35,-40355168,44805564.0,4450396.0,-1
2022/10/20-14:40,-40392000,44819964.0,4427964.0,-1
2022/10/20-14:45,-40428848,44834372.0,4405524.0,-1
2022/10/20-14:50,-40353432,44848748.0,4495316.0,-1
2022/10/20-14:55,-40367808,44863124.0,4495316.0,-1
2022/10/20-15:00,-40382184,44877500.0,4495316.0,-1
2022/10/21-21:05,-40430280,44891888.0,4461608.0,-1
2022/10/21-21:10,-40399692,44906260.0,4506568.0,-1
2022/10/21-21:15,-40414064,44920632.0,4506568.0,-1
2022/10/21-21:20,-40557108,44906204.0,4349096.0,1
2022/10/21-21:25,-40579596,44906204.0,4326608.0,0
2022/10/21-21:30,-40568352,44906204.0,4337852.0,0
2022/10/21-21:35,-40669548,44906204.0,4236656.0,0
2022/10/21-21:40,-40647060,44906204.0,4259144.0,0
2022/10/21-21:45,-40669548,44906204.0,4236656.0,0
2022/10/21-21:50,-40748256,44906204.0,4157948.0,0
2022/10/21-21:55,-40849452,44906204.0,4056752.0,0
2022/10/21-22:00,-40781988,44906204.0,4124216.0,0
2022/10/21-22:05,-40860696,44906204.0,4045508.0,0
2022/10/21-22:10,-40916916,44906204.0,3989288.0,0
2022/10/21-22:15,-41051844,44906204.0,3854360.0,0
2022/10/21-22:20,-41096820,44906204.0,3809384.0,0
2022/10/21-22:25,-41040600,44906204.0,3865604.0,0
2022/10/21-22:30,-41029356,44906204.0,3876848.0,0
2022/10/21-22:35,-41021456,44920792.0,3899336.0,-1
2022/10/21-22:40,-41043952,44920792.0,3876840.0,0
2022/10/21-22:45,-41088944,44920792.0,3831848.0,0
2022/10/21-22:50,-41111440,44920792.0,3809352.0,0
2022/10/21-22:55,-41032704,44920792.0,3888088.0,0
2022/10/21-23:00,-41066448,44920792.0,3854344.0,0
2022/10/21-09:05,-40979784,44935360.0,3955576.0,-1
2022/10/21-09:10,-40949328,44949912.0,4000584.0,-1
2022/10/21-09:15,-41036044,44935324.0,3899280.0,1
2022/10/21-09:20,-41002288,44935324.0,3933036.0,0
2022/10/21-09:25,-40991036,44935324.0,3944288.0,0
2022/10/21-09:30,-40968532,44935324.0,3966792.0,0
2022/10/21-09:35,-40926816,44949868.0,4023052.0,-1
2022/10/21-09:40,-41002288,44935292.0,3933004.0,1
2022/10/21-09:45,-40934776,44935292.0,4000516.0,0
2022/10/21-09:50,-40957280,44935292.0,3978012.0,0
2022/10/21-09:55,-40923524,44935292.0,4011768.0,0
2022/10/21-10:00,-40957280,44935292.0,3978012.0,0
2022/10/21-10:05,-40934776,44935292.0,4000516.0,0
2022/10/21-10:10,-40968532,44935292.0,3966760.0,0
2022/10/21-10:15,-41047296,44935292.0,3887996.0,0
2022/10/21-10:35,-40949328,44949844.0,4000516.0,-1
2022/10/21-10:40,-40975140,44964400.0,3989260.0,-1
2022/10/21-10:45,-41000960,44978960.0,3978000.0,-1
2022/10/21-10:50,-41065220,44964372.0,3899152.0,1
2022/10/21-10:55,-41076480,44964372.0,3887892.0,0
2022/10/21-11:00,-41053960,44964372.0,3910412.0,0
2022/10/21-11:05,-41087740,44964372.0,3876632.0,0
2022/10/21-11:10,-41166560,44964372.0,3797812.0,0
2022/10/21-11:15,-41200340,44964372.0,3764032.0,0
2022/10/21-11:20,-41155300,44964372.0,3809072.0,0
2022/10/21-11:25,-41132780,44964372.0,3831592.0,0
2022/10/21-11:30,-41155300,44964372.0,3809072.0,0
2022/10/21-13:35,-41091072,44978964.0,3887892.0,-1
2022/10/21-13:40,-41116932,44993560.0,3876628.0,-1
2022/10/21-13:45,-41063896,45008132.0,3944236.0,-1
2022/10/21-13:50,-41112296,45022716.0,3910420.0,-1
2022/10/21-13:55,-41115600,45037296.0,3921696.0,-1
2022/10/21-14:00,-41118896,45051872.0,3932976.0,-1
2022/10/21-14:05,-41099608,45066436.0,3966828.0,-1
2022/10/21-14:10,-41102880,45080996.0,3978116.0,-1
2022/10/21-14:15,-41128736,45095560.0,3966824.0,-1
2022/10/21-14:20,-41098100,45110108.0,4012008.0,-1
2022/10/21-14:25,-40988304,45124612.0,4136308.0,-1
2022/10/21-14:30,-40980192,45139108.0,4158916.0,-1
2022/10/21-14:35,-41062560,45153628.0,4091068.0,-1
2022/10/21-14:40,-41054448,45168140.0,4113692.0,-1
2022/10/21-14:45,-41080280,45182656.0,4102376.0,-1
2022/10/21-14:50,-41111028,45168124.0,4057096.0,1
2022/10/21-14:55,-41043132,45168124.0,4124992.0,0
2022/10/21-15:00,-41077080,45168124.0,4091044.0,0
2022/10/24-21:05,-41167608,45168124.0,4000516.0,0
2022/10/24-21:10,-41258136,45168124.0,3909988.0,0
2022/10/24-21:15,-41212872,45168124.0,3955252.0,0
2022/10/24-21:20,-41246820,45168124.0,3921304.0,0
2022/10/24-21:25,-41303400,45168124.0,3864724.0,0
2022/10/24-21:30,-41269452,45168124.0,3898672.0,0
2022/10/24-21:35,-41292084,45168124.0,3876040.0,0
2022/10/24-21:40,-41337348,45168124.0,3830776.0,0
2022/10/24-21:45,-41326032,45168124.0,3842092.0,0
2022/10/24-21:50,-41303400,45168124.0,3864724.0,0
2022/10/24-21:55,-41337348,45168124.0,3830776.0,0
2022/10/24-22:00,-41382612,45168124.0,3785512.0,0
2022/10/24-22:05,-41314716,45168124.0,3853408.0,0
2022/10/24-22:10,-41306680,45182720.0,3876040.0,-1
2022/10/24-22:15,-41275980,45197300.0,3921320.0,-1
2022/10/24-22:20,-41256576,45211868.0,3955292.0,-1
2022/10/24-22:25,-41214484,45226416.0,4011932.0,-1
2022/10/24-22:30,-41229032,45240964.0,4011932.0,-1
2022/10/24-22:35,-41305140,45226384.0,3921244.0,1
2022/10/24-22:40,-41350468,45226384.0,3875916.0,0
2022/10/24-22:45,-41316472,45226384.0,3909912.0,0
2022/10/24-22:50,-41274376,45240948.0,3966572.0,-1
2022/10/24-22:55,-41316472,45226364.0,3909892.0,1
2022/10/24-23:00,-41350468,45226364.0,3875896.0,0
2022/10/24-09:05,-41633768,45226364.0,3592596.0,0
2022/10/24-09:10,-41565776,45226364.0,3660588.0,0
2022/10/24-09:15,-41565776,45226364.0,3660588.0,0
2022/10/24-09:20,-41577108,45226364.0,3649256.0,0
2022/10/24-09:25,-41523768,45241016.0,3717248.0,-1
2022/10/24-09:30,-41515740,45255660.0,3739920.0,-1
2022/10/24-09:35,-41405600,45270260.0,3864660.0,-1
2022/10/24-09:40,-41465592,45284876.0,3819284.0,-1
2022/10/24-09:45,-41389392,45299460.0,3910068.0,-1
2022/10/24-09:50,-41244992,45313988.0,4068996.0,-1
2022/10/24-09:55,-41270880,45328520.0,4057640.0,-1
2022/10/24-10:00,-41285412,45343052.0,4057640.0,-1
2022/10/24-10:05,-41197632,45357548.0,4159916.0,-1
2022/10/24-10:10,-41132524,45372016.0,4239492.0,-1
2022/10/24-10:15,-41158368,45386488.0,4228120.0,-1
2022/10/24-10:35,-41172840,45400960.0,4228120.0,-1
2022/10/24-10:40,-41244232,45415452.0,4171220.0,-1
2022/10/24-10:45,-41190396,45429920.0,4239524.0,-1
2022/10/24-10:50,-41239040,45444400.0,4205360.0,-1
2022/10/24-10:55,-41287708,45458892.0,4171184.0,-1
2022/10/24-11:00,-41268000,45473372.0,4205372.0,-1
2022/10/24-11:05,-41293884,45487856.0,4193972.0,-1
2022/10/24-11:10,-41285552,45502332.0,4216780.0,-1
2022/10/24-11:15,-41277204,45516800.0,4239596.0,-1
2022/10/24-11:20,-41291672,45531268.0,4239596.0,-1
2022/10/24-11:25,-41271880,45545724.0,4273844.0,-1
2022/10/24-11:30,-41263488,45560172.0,4296684.0,-1
2022/10/24-13:35,-41289364,45574624.0,4285260.0,-1
2022/10/24-13:40,-41389152,45560132.0,4170980.0,1
2022/10/24-13:45,-41412000,45560132.0,4148132.0,0
2022/10/24-13:50,-41526240,45560132.0,4033892.0,0
2022/10/24-13:55,-41446272,45560132.0,4113860.0,0
2022/10/24-14:00,-41357932,45574608.0,4216676.0,-1
2022/10/24-14:05,-41326680,45589068.0,4262388.0,-1
2022/10/24-14:10,-41375448,45603540.0,4228092.0,-1
2022/10/24-14:15,-41367040,45618004.0,4250964.0,-1
2022/10/24-14:20,-41455500,45603504.0,4148004.0,1
2022/10/24-14:25,-41512680,45603504.0,4090824.0,0
2022/10/24-14:30,-41466936,45603504.0,4136568.0,0
2022/10/24-14:35,-41432628,45603504.0,4170876.0,0
2022/10/24-14:40,-41489808,45603504.0,4113696.0,0
2022/10/24-14:45,-41478372,45603504.0,4125132.0,0
2022/10/24-14:50,-41409756,45603504.0,4193748.0,0
2022/10/24-14:55,-41432628,45603504.0,4170876.0,0
2022/10/24-15:00,-41421192,45603504.0,4182312.0,0
2022/10/25-21:05,-41023840,45617848.0,4594008.0,-1
2022/10/25-21:10,-41026740,45632188.0,4605448.0,-1
2022/10/25-21:15,-41029632,45646524.0,4616892.0,-1
2022/10/25-21:20,-41124132,45660888.0,4536756.0,-1
2022/10/25-21:25,-41241600,45675288.0,4433688.0,-1
2022/10/25-21:30,-41295912,45660864.0,4364952.0,1
2022/10/25-21:35,-41295912,45660864.0,4364952.0,0
2022/10/25-21:40,-41353172,45660864.0,4307692.0,0
2022/10/25-21:45,-41264512,45675272.0,4410760.0,-1
2022/10/25-21:50,-41210160,45689656.0,4479496.0,-1
2022/10/25-21:55,-41075512,45703988.0,4628476.0,-1
2022/10/25-22:00,-41112780,45718328.0,4605548.0,-1
2022/10/25-22:05,-41173008,45732684.0,4559676.0,-1
2022/10/25-22:10,-41175888,45747036.0,4571148.0,-1
2022/10/25-22:15,-41224680,45761400.0,4536720.0,-1
2022/10/25-22:20,-41244744,45747024.0,4502280.0,1
2022/10/25-22:25,-41167280,45761368.0,4594088.0,-1
2022/10/25-22:30,-41178760,45761368.0,4582608.0,0
2022/10/25-22:35,-41210316,45747004.0,4536688.0,1
2022/10/25-22:40,-41198840,45747004.0,4548164.0,0
2022/10/25-22:45,-41187364,45747004.0,4559640.0,0
2022/10/25-22:50,-41141460,45747004.0,4605544.0,0
2022/10/25-22:55,-41175888,45747004.0,4571116.0,0
2022/10/25-23:00,-41152936,45747004.0,4594068.0,0
2022/10/25-09:05,-41132840,45761336.0,4628496.0,-1
2022/10/25-09:10,-41078268,45775644.0,4697376.0,-1
2022/10/25-09:15,-41000672,45789920.0,4789248.0,-1
2022/10/25-09:20,-41049424,45804208.0,4754784.0,-1
2022/10/25-09:25,-41052216,45818492.0,4766276.0,-1
2022/10/25-09:30,-40951500,45832736.0,4881236.0,-1
2022/10/25-09:35,-41011760,45846996.0,4835236.0,-1
2022/10/25-09:40,-41026020,45861256.0,4835236.0,-1
2022/10/25-09:45,-41092288,45846968.0,4754680.0,1
2022/10/25-09:50,-41149808,45846968.0,4697160.0,0
2022/10/25-09:55,-41207328,45846968.0,4639640.0,0
2022/10/25-10:00,-41195824,45846968.0,4651144.0,0
2022/10/25-10:05,-41138304,45846968.0,4708664.0,0
2022/10/25-10:10,-41095068,45861252.0,4766184.0,-1
2022/10/25-10:15,-41109352,45875536.0,4766184.0,-1
2022/10/25-10:35,-41100604,45889812.0,4789208.0,-1
2022/10/25-10:40,-41103360,45904084.0,4800724.0,-1
2022/10/25-10:45,-41071536,45918340.0,4846804.0,-1
2022/10/25-10:50,-41154960,45932620.0,4777660.0,-1
2022/10/25-10:55,-41152204,45918336.0,4766132.0,1
2022/10/25-11:00,-41186776,45918336.0,4731560.0,0
2022/10/25-11:05,-41140680,45918336.0,4777656.0,0
2022/10/25-11:10,-41152204,45918336.0,4766132.0,0
2022/10/25-11:15,-41106108,45918336.0,4812228.0,0
2022/10/25-11:20,-41152204,45918336.0,4766132.0,0
2022/10/25-11:25,-41267444,45918336.0,4650892.0,0
2022/10/25-11:30,-41348112,45918336.0,4570224.0,0
2022/10/25-13:35,-41336588,45918336.0,4581748.0,0
2022/10/25-13:40,-41270240,45932656.0,4662416.0,-1
2022/10/25-13:45,-41273028,45946972.0,4673944.0,-1
2022/10/25-13:50,-41218128,45961264.0,4743136.0,-1
2022/10/25-13:55,-41232420,45975556.0,4743136.0,-1
2022/10/25-14:00,-41310416,45961232.0,4650816.0,1
2022/10/25-14:05,-41298880,45961232.0,4662352.0,0
2022/10/25-14:10,-41275808,45961232.0,4685424.0,0
2022/10/25-14:15,-41298880,45961232.0,4662352.0,0
2022/10/25-14:20,-41275808,45961232.0,4685424.0,0
2022/10/25-14:25,-41252736,45961232.0,4708496.0,0
2022/10/25-14:30,-41275808,45961232.0,4685424.0,0
2022/10/25-14:35,-41333488,45961232.0,4627744.0,0
2022/10/25-14:40,-41298880,45961232.0,4662352.0,0
2022/10/25-14:45,-41264272,45961232.0,4696960.0,0
2022/10/25-14:50,-41264272,45961232.0,4696960.0,0
2022/10/25-14:55,-41287344,45961232.0,4673888.0,0
2022/10/25-15:00,-41229664,45961232.0,4731568.0,0
2022/10/26-21:05,-41197800,45975512.0,4777712.0,-1
2022/10/26-21:10,-41142816,45989768.0,4846952.0,-1
