,zig,p_pos,v_pos,peak,valley,,,
3194,0,15,33,3938,3891,18,-18,dw
3195,0,16,34,3938,3891,18,-18,dw
3196,-1,17,0,3938,3873,-17,17,up
3197,0,18,1,3938,3873,-17,17,up
3198,0,19,2,3938,3873,-17,17,up
3199,0,20,3,3938,3873,-17,17,up
3200,0,21,4,3938,3873,-17,17,up
3201,0,22,5,3938,3873,-17,17,up
3202,0,23,6,3938,3873,-17,17,up
3203,0,24,7,3938,3873,-17,17,up
3204,0,25,8,3938,3873,-17,17,up
3205,0,26,9,3938,3873,-17,17,up
3206,0,27,10,3938,3873,-17,17,up
3207,0,28,11,3938,3873,-17,17,up
3208,0,29,12,3938,3873,-17,17,up
3209,0,30,13,3938,3873,-17,17,up
3210,0,31,14,3938,3873,-17,17,up
3211,1,0,15,3930,3873,15,-15,dw
3212,0,1,16,3930,3873,15,-15,dw
3213,0,2,17,3930,3873,15,-15,dw
3214,0,3,18,3930,3873,15,-15,dw
3215,0,4,19,3930,3873,15,-15,dw
3216,0,5,20,3930,3873,15,-15,dw
3217,0,6,21,3930,3873,15,-15,dw
3218,0,7,22,3930,3873,15,-15,dw
3219,0,8,23,3930,3873,15,-15,dw
3220,-1,9,0,3930,3896,-9,9,up
3221,0,10,1,3930,3896,-9,9,up
3222,0,11,2,3930,3896,-9,9,up
3223,0,12,3,3930,3896,-9,9,up
3224,0,13,4,3930,3896,-9,9,up
3225,0,14,5,3930,3896,-9,9,up
3226,0,15,6,3930,3896,-9,9,up
3227,0,16,7,3930,3896,-9,9,up
3228,1,0,8,3923,3896,8,-8,dw
3229,0,1,9,3923,3896,8,-8,dw
3230,-1,2,0,3923,3889,-2,2,up
3231,0,3,1,3923,3889,-2,2,up
3232,0,4,2,3923,3889,-2,2,up
3233,0,5,3,3923,3889,-2,2,up
3234,0,6,4,3923,3889,-2,2,up
3235,0,7,5,3923,3889,-2,2,up
3236,0,8,6,3923,3889,-2,2,up
3237,0,9,7,3923,3889,-2,2,up
3238,0,10,8,3923,3889,-2,2,up
3239,0,11,9,3923,3889,-2,2,up
3240,0,12,10,3923,3889,-2,2,up
3241,0,13,11,3923,3889,-2,2,up
3242,0,14,12,3923,3889,-2,2,up
3243,0,15,13,3923,3889,-2,2,up
3244,0,16,14,3923,3889,-2,2,up
3245,0,17,15,3923,3889,-2,2,up
3246,0,18,16,3923,3889,-2,2,up
3247,0,19,17,3923,3889,-2,2,up
3248,1,0,18,3923,3889,18,-18,dw
3249,0,1,19,3923,3889,18,-18,dw
3250,0,2,20,3923,3889,18,-18,dw
3251,0,3,21,3923,3889,18,-18,dw
3252,0,4,22,3923,3889,18,-18,dw
3253,0,5,23,3923,3889,18,-18,dw
3254,0,6,24,3923,3889,18,-18,dw
3255,0,7,25,3923,3889,18,-18,dw
3256,0,8,26,3923,3889,18,-18,dw
3257,0,9,27,3923,3889,18,-18,dw
