,v3_strength,mv13_ratio,bsp,zig,peak,p_pos,valley,p_v_value,v_pos,z_pos,dw_pct_prev,up_pct_prev,z_pct_prev,z_len_prev,z_pct_prev_avg,up_pct_avg,up_pct_avg_k,dw_pct_avg,dw_pct_avg_k,zig_pct_curr,zig_pct_curr_avg_k,zig_pct_avg,zig_pct_avg_k
10,,,,0,4647.0,10,4631.0,4631.0,2,2,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.4102785575469614,0.13675951918232046,1.2261912863070539,0.07201704003813154
11,,,,0,4647.0,11,4631.0,4631.0,3,3,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.5398402072986475,0.13496005182466186,1.2261912863070539,0.07201704003813154
12,,,,0,4647.0,12,4631.0,4631.0,4,4,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.4318721658389091,0.08637443316778182,1.2261912863070539,0.07201704003813154
13,,,,0,4647.0,13,4631.0,4631.0,5,5,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.4102785575469614,0.06837975959116023,1.2261912863070539,0.07201704003813154
14,,,,0,4647.0,14,4631.0,4631.0,6,6,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.6478082487583636,0.09254403553690908,1.2261912863070539,0.07201704003813154
15,,,,0,4647.0,15,4631.0,4631.0,7,7,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.6478082487583636,0.08097603109479545,1.2261912863070539,0.07201704003813154
16,,,,0,4647.0,16,4631.0,4631.0,8,8,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.755776290218102,0.0839751433575669,1.2261912863070539,0.07201704003813154
17,,,,0,4647.0,17,4631.0,4631.0,9,9,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.7773698985100497,0.07773698985100497,1.2261912863070539,0.07201704003813154
18,,,,0,4647.0,18,4631.0,4631.0,10,10,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.690995465342259,0.062817769576569,1.2261912863070539,0.07201704003813154
19,,,,0,4647.0,19,4631.0,4631.0,11,11,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.6478082487583636,0.053984020729863635,1.2261912863070539,0.07201704003813154
20,,,,0,4647.0,20,4631.0,4631.0,12,12,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.6694018570503113,0.05149245054233164,1.2261912863070539,0.07201704003813154
21,,,,0,4647.0,21,4631.0,4631.0,13,13,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9501187648456089,0.06786562606040063,1.2261912863070539,0.07201704003813154
22,,,,0,4647.0,22,4631.0,4631.0,14,14,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.014899589721452,0.0676599726480968,1.2261912863070539,0.07201704003813154
23,,,,0,4647.0,23,4631.0,4631.0,15,15,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9285251565536612,0.058032822284603824,1.2261912863070539,0.07201704003813154
24,,,,0,4647.0,24,4631.0,4631.0,16,16,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.9933059814295042,0.058429763613500246,1.2261912863070539,0.07201704003813154
25,,,,0,4647.0,25,4631.0,4631.0,17,17,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.0364931980133774,0.05758295544518763,1.2261912863070539,0.07201704003813154
26,,,,0,4647.0,26,4631.0,4631.0,18,18,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.2092420643489588,0.06364431917626098,1.2261912863070539,0.07201704003813154
27,,,,0,4647.0,27,4631.0,4631.0,19,19,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.187648456057011,0.059382422802850554,1.2261912863070539,0.07201704003813154
28,,,,0,4647.0,28,4631.0,4631.0,20,20,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.2740228892247796,0.06066775662975141,1.2261912863070539,0.07201704003813154
29,,,,0,4647.0,29,4631.0,4631.0,21,21,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.1012740228892204,0.0500579101313282,1.2261912863070539,0.07201704003813154
30,,,,0,4647.0,30,4631.0,4631.0,22,22,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.187648456057011,0.05163688939378309,1.2261912863070539,0.07201704003813154
31,,,,0,4647.0,31,4631.0,4631.0,23,23,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.2740228892247796,0.053084287051032485,1.2261912863070539,0.07201704003813154
32,,,,0,4647.0,32,4631.0,4631.0,24,24,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.3603973223925703,0.05441589289570281,1.2261912863070539,0.07201704003813154
33,,,,0,4647.0,33,4631.0,4631.0,25,25,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.3388037141006226,0.05149245054233164,1.2261912863070539,0.07201704003813154
34,,,,0,4647.0,34,4631.0,4631.0,26,26,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.4035845389764656,0.05198461255468391,1.2261912863070539,0.07201704003813154
35,,,,0,4647.0,35,4631.0,4631.0,27,27,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.317210105808675,0.047043218064595535,1.2261912863070539,0.07201704003813154
36,,,,0,4647.0,36,4631.0,4631.0,28,28,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.317210105808675,0.04542103813133362,1.2261912863070539,0.07201704003813154
37,,,,0,4647.0,37,4631.0,4631.0,29,29,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.252429280932854,0.0417476426977618,1.2261912863070539,0.07201704003813154
38,,,,0,4647.0,38,4631.0,4631.0,30,30,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.2308356726409064,0.039704376536803435,1.2261912863070539,0.07201704003813154
39,,,,0,4647.0,39,4631.0,4631.0,31,31,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.4251781472684133,0.044536817102137916,1.2261912863070539,0.07201704003813154
40,,,,0,4647.0,40,4631.0,4631.0,32,32,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.5763334053120248,0.047767678948849236,1.2261912863070539,0.07201704003813154
41,,,,0,4647.0,41,4631.0,4631.0,33,33,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.6411142301878678,0.04826806559376082,1.2261912863070539,0.07201704003813154
42,,,,0,4647.0,42,4631.0,4631.0,34,34,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.5331461887281295,0.043804176820803696,1.2261912863070539,0.07201704003813154
43,,,,0,4647.0,43,4631.0,4631.0,35,35,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.4899589721442563,0.04138774922622934,1.2261912863070539,0.07201704003813154
44,,,,0,4647.0,44,4631.0,4631.0,36,36,-0.3443,0.0,-0.3443,7.0,-0.049185714285714284,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.6195206218959202,0.043770827618808655,1.2261912863070539,0.07201704003813154
45,,,,1,4710.0,0,4631.0,4710.0,37,0,0.0,1.7059,1.7059,36.0,0.04738611111111111,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,-1.2868954166666668,0.07201704003813154
46,,,,0,4710.0,1,4631.0,4710.0,38,1,0.0,1.7059,1.7059,36.0,0.04738611111111111,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.2123142250530785,-0.10615711252653925,-1.2868954166666668,0.07201704003813154
47,,,,0,4710.0,2,4631.0,4710.0,39,2,0.0,1.7059,1.7059,36.0,0.04738611111111111,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3821656050955413,-0.1273885350318471,-1.2868954166666668,0.07201704003813154
48,,,,0,4710.0,3,4631.0,4710.0,40,3,0.0,1.7059,1.7059,36.0,0.04738611111111111,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3821656050955413,-0.09554140127388533,-1.2868954166666668,0.07201704003813154
49,,,,0,4710.0,4,4631.0,4710.0,41,4,0.0,1.7059,1.7059,36.0,0.04738611111111111,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3821656050955413,-0.07643312101910826,-1.2868954166666668,0.07201704003813154
50,,,,0,4710.0,5,4631.0,4710.0,42,5,0.0,1.7059,1.7059,36.0,0.04738611111111111,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.5095541401273884,-0.0849256900212314,-1.2868954166666668,0.07201704003813154
51,,,,-1,4710.0,6,4680.0,4680.0,0,0,-0.6369,0.0,-0.6369,5.0,-0.12738,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,1.2261912863070539,0.07201704003813154
52,,,,0,4710.0,7,4680.0,4680.0,1,1,-0.6369,0.0,-0.6369,5.0,-0.12738,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.02136752136752129,0.010683760683760646,1.2261912863070539,0.07201704003813154
53,,,,0,4710.0,8,4680.0,4680.0,2,2,-0.6369,0.0,-0.6369,5.0,-0.12738,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.2564102564102555,0.08547008547008517,1.2261912863070539,0.07201704003813154
54,,,,1,4716.0,0,4680.0,4716.0,3,0,0.0,0.7692,0.7692,2.0,0.3846,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,-1.2868954166666668,0.07201704003813154
55,,,,-1,4716.0,1,4685.0,4685.0,0,0,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,1.2261912863070539,0.07201704003813154
56,,,,0,4716.0,2,4685.0,4685.0,1,1,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.2134471718249653,0.10672358591248265,1.2261912863070539,0.07201704003813154
57,,,,0,4716.0,3,4685.0,4685.0,2,2,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.5122732123799434,0.17075773745998113,1.2261912863070539,0.07201704003813154
58,,,,0,4716.0,4,4685.0,4685.0,3,3,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.597652081109934,0.1494130202774835,1.2261912863070539,0.07201704003813154
59,,,,0,4716.0,5,4685.0,4685.0,4,4,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.7043756670224166,0.14087513340448332,1.2261912863070539,0.07201704003813154
60,,,,0,4716.0,6,4685.0,4685.0,5,5,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.7043756670224166,0.1173959445037361,1.2261912863070539,0.07201704003813154
61,,,,0,4716.0,7,4685.0,4685.0,6,6,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.6616862326574102,0.09452660466534432,1.2261912863070539,0.07201704003813154
62,,,,0,4716.0,8,4685.0,4685.0,7,7,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.7470651013874008,0.0933831376734251,1.2261912863070539,0.07201704003813154
63,,,,0,4716.0,9,4685.0,4685.0,8,8,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.8324439701173914,0.09249377445748792,1.2261912863070539,0.07201704003813154
64,,,,0,4716.0,10,4685.0,4685.0,9,9,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.8751334044823977,0.08751334044823977,1.2261912863070539,0.07201704003813154
65,,,,0,4716.0,11,4685.0,4685.0,10,10,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.8964781216648898,0.08149801106044453,1.2261912863070539,0.07201704003813154
66,,,,0,4716.0,12,4685.0,4685.0,11,11,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.8110992529348993,0.06759160441124161,1.2261912863070539,0.07201704003813154
67,,,,0,4716.0,13,4685.0,4685.0,12,12,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.7257203842049087,0.05582464493883913,1.2261912863070539,0.07201704003813154
68,,,,0,4716.0,14,4685.0,4685.0,13,13,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.8751334044823977,0.06250952889159984,1.2261912863070539,0.07201704003813154
69,,,,0,4716.0,15,4685.0,4685.0,14,14,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.7897545357524072,0.05265030238349381,1.2261912863070539,0.07201704003813154
70,,,,0,4716.0,16,4685.0,4685.0,15,15,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.7684098185698929,0.048025613660618305,1.2261912863070539,0.07201704003813154
71,,,,0,4716.0,17,4685.0,4685.0,16,16,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.618996798292426,0.03641157637014271,1.2261912863070539,0.07201704003813154
72,,,,0,4716.0,18,4685.0,4685.0,17,17,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.6403415154749181,0.03557452863749545,1.2261912863070539,0.07201704003813154
73,,,,0,4716.0,19,4685.0,4685.0,18,18,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.8324439701173914,0.043812840532494284,1.2261912863070539,0.07201704003813154
74,,,,0,4716.0,20,4685.0,4685.0,19,19,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.1099252934898551,0.05549626467449276,1.2261912863070539,0.07201704003813154
75,,,,0,4716.0,21,4685.0,4685.0,20,20,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.1312700106723694,0.05387000050820807,1.2261912863070539,0.07201704003813154
76,,,,0,4716.0,22,4685.0,4685.0,21,21,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.1526147278548615,0.05239157853885734,1.2261912863070539,0.07201704003813154
77,,,,0,4716.0,23,4685.0,4685.0,22,22,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.1739594450373536,0.05104171500162407,1.2261912863070539,0.07201704003813154
78,,,1.115,0,4716.0,24,4685.0,4685.0,23,23,-0.6573,0.0,-0.6573,2.0,-0.32865,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,1.3447171824973347,0.056029882604055614,1.2261912863070539,0.07201704003813154
79,,,0.91,1,4754.0,0,4685.0,4754.0,24,0,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,0.0,0.0,-1.2868954166666668,0.07201704003813154
80,,,0.376,0,4754.0,1,4685.0,4754.0,25,1,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.06310475389146308,-0.03155237694573154,-1.2868954166666668,0.07201704003813154
81,,,1.939,0,4754.0,2,4685.0,4754.0,26,2,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.06310475389146308,-0.021034917963821027,-1.2868954166666668,0.07201704003813154
82,,,0.259,0,4754.0,3,4685.0,4754.0,27,3,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.1472444257467398,-0.03681110643668495,-1.2868954166666668,0.07201704003813154
83,,,0.392,0,4754.0,4,4685.0,4754.0,28,4,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.25241901556584123,-0.050483803113168246,-1.2868954166666668,0.07201704003813154
84,,,0.403,0,4754.0,5,4685.0,4754.0,29,5,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.06310475389146308,-0.010517458981910513,-1.2868954166666668,0.07201704003813154
85,,,0.177,0,4754.0,6,4685.0,4754.0,30,6,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.1472444257467398,-0.021034917963819972,-1.2868954166666668,0.07201704003813154
86,,,0.205,0,4754.0,7,4685.0,4754.0,31,7,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.10517458981910144,-0.01314682372738768,-1.2868954166666668,0.07201704003813154
87,,,0.832,0,4754.0,8,4685.0,4754.0,32,8,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.10517458981910144,-0.011686065535455715,-1.2868954166666668,0.07201704003813154
88,,,0.439,0,4754.0,9,4685.0,4754.0,33,9,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3155237694573043,-0.03155237694573043,-1.2868954166666668,0.07201704003813154
89,,,0.566,0,4754.0,10,4685.0,4754.0,34,10,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.25241901556584123,-0.022947183233258294,-1.2868954166666668,0.07201704003813154
90,,,1.64,0,4754.0,11,4685.0,4754.0,35,11,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.2313840976020165,-0.019282008133501376,-1.2868954166666668,0.07201704003813154
91,,,0.324,0,4754.0,12,4685.0,4754.0,36,12,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3786285233487563,-0.029125271026827406,-1.2868954166666668,0.07201704003813154
92,,,0.403,0,4754.0,13,4685.0,4754.0,37,13,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.2944888514934796,-0.021034917963819972,-1.2868954166666668,0.07201704003813154
93,,,0.218,0,4754.0,14,4685.0,4754.0,38,14,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.3786285233487563,-0.025241901556583752,-1.2868954166666668,0.07201704003813154
94,,,1.308,0,4754.0,15,4685.0,4754.0,39,15,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.399663441312581,-0.024978965082036314,-1.2868954166666668,0.07201704003813154
95,,,0.298,0,4754.0,16,4685.0,4754.0,40,16,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.4417332772402194,-0.025984310425895257,-1.2868954166666668,0.07201704003813154
96,,,0.558,0,4754.0,17,4685.0,4754.0,41,17,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.399663441312581,-0.02220352451736561,-1.2868954166666668,0.07201704003813154
97,,,1.052,0,4754.0,18,4685.0,4754.0,42,18,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.42069835927639465,-0.02214201890928393,-1.2868954166666668,0.07201704003813154
98,,,0.792,0,4754.0,19,4685.0,4754.0,43,19,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.42069835927639465,-0.021034917963819733,-1.2868954166666668,0.07201704003813154
99,,,1.047,0,4754.0,20,4685.0,4754.0,44,20,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.6520824568784223,-0.031051545565639153,-1.2868954166666668,0.07201704003813154
100,,,0.489,0,4754.0,21,4685.0,4754.0,45,21,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.4417332772402194,-0.02007878532910088,-1.2868954166666668,0.07201704003813154
101,,,3.017,0,4754.0,22,4685.0,4754.0,46,22,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.42069835927639465,-0.01829123301201716,-1.2868954166666668,0.07201704003813154
102,,,0.435,0,4754.0,23,4685.0,4754.0,47,23,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.27345393352965486,-0.011393913897068952,-1.2868954166666668,0.07201704003813154
103,,,0.706,0,4754.0,24,4685.0,4754.0,48,24,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.399663441312581,-0.01598653765250324,-1.2868954166666668,0.07201704003813154
104,,,0.237,0,4754.0,25,4685.0,4754.0,49,25,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.4417332772402194,-0.01698974143231613,-1.2868954166666668,0.07201704003813154
105,,,0.645,0,4754.0,26,4685.0,4754.0,50,26,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.5469078670593208,-0.020255846928122993,-1.2868954166666668,0.07201704003813154
106,,,0.719,0,4754.0,27,4685.0,4754.0,51,27,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.6731173748422359,-0.024039906244365566,-1.2868954166666668,0.07201704003813154
107,,,2.175,0,4754.0,28,4685.0,4754.0,52,28,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.6520824568784223,-0.022485601961324906,-1.2868954166666668,0.07201704003813154
108,,,0.365,0,4754.0,29,4685.0,4754.0,53,29,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.5889777029869592,-0.019632590099565306,-1.2868954166666668,0.07201704003813154
109,,,0.638,0,4754.0,30,4685.0,4754.0,54,30,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.5679427850231344,-0.018320735000746272,-1.2868954166666668,0.07201704003813154
110,,,0.393,0,4754.0,31,4685.0,4754.0,55,31,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.7151872107698742,-0.02234960033655857,-1.2868954166666668,0.07201704003813154
111,,,1.049,0,4754.0,32,4685.0,4754.0,56,32,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.7782919646613373,-0.023584604989737495,-1.2868954166666668,0.07201704003813154
112,,,0.638,0,4754.0,33,4685.0,4754.0,57,33,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.736222128733699,-0.02165359202157938,-1.2868954166666668,0.07201704003813154
113,,,1.333,0,4754.0,34,4685.0,4754.0,58,34,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.6941522928060606,-0.01983292265160173,-1.2868954166666668,0.07201704003813154
114,,,2.548,0,4754.0,35,4685.0,4754.0,59,35,0.0,1.4728,1.4728,23.0,0.06403478260869566,1.2261912863070539,0.06972914110429447,-1.2868954166666668,-0.07435120365912375,-0.7151872107698742,-0.019866311410274284,-1.2868954166666668,0.07201704003813154
